timestamp,methane
2024-12-03 04:55:35.416832+00:00,0.0
2024-12-03 04:55:45.487770+00:00,0.0
2024-12-03 04:55:56.442268+00:00,0.0
2024-12-03 04:56:06.478230+00:00,0.0
2024-12-03 04:56:16.488891+00:00,0.0
2024-12-03 04:56:26.550035+00:00,0.0
2024-12-03 04:56:36.584825+00:00,0.0
2024-12-03 04:56:46.620769+00:00,0.0
2024-12-03 04:56:57.572618+00:00,0.0
2024-12-03 04:57:07.613996+00:00,0.0
2024-12-03 04:57:17.649308+00:00,0.0
2024-12-03 04:57:27.764406+00:00,0.0
2024-12-03 04:57:38.657948+00:00,0.0
2024-12-03 04:57:48.782909+00:00,0.0
2024-12-03 04:57:59.748624+00:00,0.0
2024-12-03 04:58:09.774003+00:00,0.0
2024-12-03 04:58:19.812676+00:00,0.0
2024-12-03 04:58:29.845399+00:00,0.0
2024-12-03 04:58:40.800831+00:00,0.0
2024-12-03 04:58:51.553497+00:00,0.0
2024-12-03 04:59:01.832088+00:00,0.0
2024-12-03 04:59:13.059148+00:00,0.0
2024-12-03 04:59:23.874336+00:00,0.0
2024-12-03 04:59:33.948563+00:00,0.0
2024-12-03 04:59:45.008717+00:00,0.0
2024-12-03 04:59:55.939956+00:00,0.0
2024-12-03 05:00:05.964456+00:00,0.0
2024-12-03 05:00:16.035975+00:00,0.0
2024-12-03 05:00:27.097345+00:00,0.0
2024-12-03 05:00:38.028695+00:00,0.0
2024-12-03 05:00:48.051909+00:00,0.0
2024-12-03 05:00:58.125776+00:00,0.0
2024-12-03 05:01:09.182718+00:00,0.0
2024-12-03 05:01:19.219112+00:00,0.0
2024-12-03 05:01:30.178488+00:00,0.0
2024-12-03 05:01:41.164729+00:00,0.0
2024-12-03 05:01:51.233489+00:00,0.0
2024-12-03 05:02:02.210366+00:00,0.0
2024-12-03 05:02:12.229308+00:00,0.0
2024-12-03 05:02:22.250640+00:00,0.0
2024-12-03 05:02:32.411991+00:00,0.0
2024-12-03 05:02:43.292969+00:00,0.0
2024-12-03 05:02:53.315466+00:00,0.0
2024-12-03 05:03:03.336014+00:00,0.0
2024-12-03 05:03:13.359306+00:00,0.0
2024-12-03 05:03:23.379567+00:00,0.0
2024-12-03 05:03:33.400386+00:00,0.0
2024-12-03 05:03:43.418368+00:00,0.0
2024-12-03 05:03:53.441998+00:00,0.0
2024-12-03 05:04:03.458315+00:00,0.0
2024-12-03 05:04:13.990707+00:00,0.0
2024-12-03 05:04:24.505504+00:00,0.0
2024-12-03 05:04:34.608063+00:00,0.0
2024-12-03 05:04:44.641314+00:00,0.0
2024-12-03 05:04:55.562542+00:00,0.0
2024-12-03 05:05:05.584900+00:00,0.0
2024-12-03 05:05:15.606198+00:00,0.0
2024-12-03 05:05:25.625395+00:00,0.0
2024-12-03 05:05:35.649212+00:00,0.0
2024-12-03 05:05:45.778386+00:00,0.0
2024-12-03 05:05:56.692415+00:00,0.0
2024-12-03 05:06:06.768314+00:00,0.0
2024-12-03 05:06:17.998380+00:00,0.0
2024-12-03 05:06:28.786644+00:00,0.0
2024-12-03 05:06:39.780884+00:00,0.0
2024-12-03 05:06:49.805940+00:00,0.0
2024-12-03 05:06:59.819812+00:00,0.0
2024-12-03 05:07:09.952173+00:00,0.0
2024-12-03 05:07:21.025095+00:00,0.0
2024-12-03 05:07:31.970885+00:00,0.0
2024-12-03 05:07:42.106970+00:00,0.0
2024-12-03 05:07:52.971702+00:00,0.0
2024-12-03 05:08:02.997999+00:00,0.0
2024-12-03 05:08:13.978218+00:00,0.0
2024-12-03 05:08:24.090877+00:00,0.0
2024-12-03 05:08:34.128338+00:00,0.0
2024-12-03 05:08:45.597113+00:00,0.0
2024-12-03 05:08:56.146513+00:00,0.0
2024-12-03 05:09:06.161361+00:00,0.0
2024-12-03 05:09:16.217320+00:00,0.0
2024-12-03 05:09:27.171957+00:00,0.0
2024-12-03 05:09:37.207470+00:00,0.0
2024-12-03 05:09:47.237617+00:00,0.0
2024-12-03 05:09:58.306213+00:00,0.0
2024-12-03 05:10:09.263258+00:00,0.0
2024-12-03 05:10:19.295920+00:00,0.0
2024-12-03 05:10:30.258798+00:00,0.0
2024-12-03 05:10:40.390808+00:00,0.0
2024-12-03 05:10:51.357534+00:00,0.0
2024-12-03 05:11:01.381595+00:00,0.0
2024-12-03 05:11:12.036552+00:00,0.0
2024-12-03 05:11:22.480526+00:00,0.0
2024-12-03 05:11:33.435277+00:00,0.0
2024-12-03 05:11:43.475493+00:00,0.0
2024-12-03 05:11:54.456271+00:00,0.0
2024-12-03 05:12:04.564809+00:00,0.0
2024-12-03 05:12:15.522760+00:00,0.0
2024-12-03 05:12:25.638323+00:00,0.0
2024-12-03 05:12:36.617890+00:00,0.0
2024-12-03 05:12:46.655328+00:00,0.0
2024-12-03 05:12:57.795485+00:00,0.0
2024-12-03 05:13:08.675170+00:00,0.0
2024-12-03 05:13:18.709439+00:00,0.0
2024-12-03 05:13:28.743882+00:00,0.0
2024-12-03 05:13:39.654505+00:00,0.0
2024-12-03 05:13:49.733189+00:00,0.0
2024-12-03 05:14:01.102214+00:00,0.0
2024-12-03 05:14:11.752627+00:00,0.0
2024-12-03 05:14:21.787865+00:00,0.0
2024-12-03 05:14:31.822661+00:00,0.0
2024-12-03 05:14:42.786592+00:00,0.0
2024-12-03 05:14:52.919849+00:00,0.0
2024-12-03 05:15:03.876816+00:00,0.0
2024-12-03 05:15:14.935539+00:00,0.0
2024-12-03 05:15:24.970415+00:00,0.0
2024-12-03 05:15:35.893866+00:00,8.0
2024-12-03 05:15:45.961544+00:00,1.0
2024-12-03 05:15:57.021560+00:00,1.0
2024-12-03 05:16:07.059414+00:00,1.0
2024-12-03 05:16:17.092297+00:00,0.0
2024-12-03 05:16:28.054835+00:00,3.0
2024-12-03 05:16:38.085154+00:00,3.0
2024-12-03 05:16:48.120996+00:00,5.0
2024-12-03 05:16:59.073104+00:00,0.0
2024-12-03 05:17:09.115323+00:00,0.0
2024-12-03 05:17:19.153662+00:00,5.0
2024-12-03 05:17:30.291902+00:00,2.0
2024-12-03 05:17:41.269288+00:00,0.0
2024-12-03 05:17:52.229949+00:00,7.0
2024-12-03 05:18:02.340825+00:00,0.0
2024-12-03 05:18:13.321000+00:00,7.0
2024-12-03 05:18:24.279490+00:00,6.0
2024-12-03 05:18:35.272607+00:00,7.0
2024-12-03 05:18:45.373818+00:00,7.0
2024-12-03 05:18:55.407863+00:00,6.0
2024-12-03 05:19:06.375221+00:00,0.0
2024-12-03 05:19:16.402599+00:00,8.0
2024-12-03 05:19:26.436872+00:00,9.0
2024-12-03 05:19:36.472447+00:00,9.0
2024-12-03 05:19:47.429971+00:00,3.0
2024-12-03 05:19:57.466052+00:00,5.0
2024-12-03 05:20:07.500264+00:00,9.0
2024-12-03 05:20:18.484777+00:00,13.0
2024-12-03 05:20:28.508596+00:00,11.0
2024-12-03 05:20:38.527686+00:00,10.0
2024-12-03 05:20:48.666846+00:00,5.0
2024-12-03 05:20:59.576961+00:00,10.0
2024-12-03 05:21:11.093260+00:00,11.0
2024-12-03 05:21:32.085672+00:00,15.0
2024-12-03 05:21:49.185732+00:00,12.0
2024-12-03 05:21:59.203154+00:00,14.0
2024-12-03 05:22:09.684334+00:00,14.0
2024-12-03 05:22:20.582416+00:00,15.0
2024-12-03 05:22:30.724220+00:00,16.0
2024-12-03 05:22:51.142144+00:00,16.0
2024-12-03 05:23:01.777825+00:00,13.0
2024-12-03 05:23:11.828797+00:00,16.0
2024-12-03 05:23:22.802475+00:00,15.0
2024-12-03 05:23:32.922308+00:00,16.0
2024-12-03 05:23:52.174765+00:00,7.0
2024-12-03 05:24:06.204475+00:00,14.0
2024-12-03 05:24:16.956358+00:00,17.0
2024-12-03 05:24:33.619498+00:00,16.0
2024-12-03 05:24:43.921804+00:00,16.0
2024-12-03 05:24:54.026142+00:00,16.0
2024-12-03 05:25:04.062325+00:00,16.0
2024-12-03 05:25:14.991142+00:00,16.0
2024-12-03 05:25:25.058454+00:00,16.0
2024-12-03 05:25:36.112075+00:00,16.0
2024-12-03 05:25:47.054384+00:00,10.0
2024-12-03 05:25:57.068788+00:00,17.0
2024-12-03 05:26:07.128969+00:00,19.0
2024-12-03 05:26:18.201214+00:00,17.0
2024-12-03 05:26:29.130250+00:00,19.0
2024-12-03 05:26:39.151457+00:00,21.0
2024-12-03 05:26:49.237487+00:00,19.0
2024-12-03 05:27:00.202468+00:00,19.0
2024-12-03 05:27:10.231986+00:00,16.0
2024-12-03 05:27:20.238692+00:00,13.0
2024-12-03 05:27:30.295958+00:00,18.0
2024-12-03 05:27:41.638813+00:00,21.0
2024-12-03 05:27:52.305322+00:00,20.0
2024-12-03 05:28:02.345720+00:00,9.0
2024-12-03 05:28:12.379841+00:00,22.0
2024-12-03 05:28:22.416849+00:00,22.0
2024-12-03 05:28:33.557598+00:00,16.0
2024-12-03 05:28:44.437813+00:00,10.0
2024-12-03 05:28:55.432440+00:00,23.0
2024-12-03 05:29:05.740317+00:00,22.0
2024-12-03 05:29:16.469825+00:00,16.0
2024-12-03 05:29:26.490441+00:00,23.0
2024-12-03 05:29:37.653273+00:00,23.0
2024-12-03 05:29:47.718375+00:00,0.0
2024-12-03 05:30:02.691374+00:00,11.0
2024-12-03 05:30:14.672405+00:00,25.0
2024-12-03 05:30:24.687132+00:00,25.0
2024-12-03 05:30:34.721015+00:00,22.0
2024-12-03 05:30:46.175075+00:00,15.0
2024-12-03 05:30:56.653849+00:00,26.0
2024-12-03 05:31:06.673454+00:00,25.0
2024-12-03 05:31:16.707065+00:00,21.0
2024-12-03 05:31:26.724105+00:00,18.0
2024-12-03 05:31:36.740335+00:00,20.0
2024-12-03 05:31:46.814784+00:00,27.0
2024-12-03 05:31:56.852381+00:00,27.0
2024-12-03 05:32:06.884495+00:00,27.0
2024-12-03 05:32:17.820675+00:00,21.0
2024-12-03 05:32:27.835175+00:00,32.0
2024-12-03 05:32:37.855262+00:00,30.0
2024-12-03 05:32:47.948730+00:00,28.0
2024-12-03 05:32:58.900445+00:00,23.0
2024-12-03 05:33:09.251635+00:00,28.0
2024-12-03 05:33:20.004308+00:00,30.0
2024-12-03 05:33:30.958012+00:00,25.0
2024-12-03 05:33:40.975501+00:00,18.0
2024-12-03 05:33:51.030340+00:00,29.0
2024-12-03 05:34:01.187912+00:00,26.0
2024-12-03 05:34:12.122268+00:00,29.0
2024-12-03 05:34:22.242833+00:00,18.0
2024-12-03 05:34:33.199950+00:00,27.0
2024-12-03 05:34:44.099428+00:00,31.0
2024-12-03 05:34:54.125705+00:00,21.0
2024-12-03 05:35:16.765635+00:00,29.0
2024-12-03 05:35:29.705396+00:00,32.0
2024-12-03 05:35:40.193859+00:00,29.0
2024-12-03 05:35:50.210377+00:00,18.0
2024-12-03 05:36:00.237320+00:00,32.0
2024-12-03 05:36:10.256306+00:00,33.0
2024-12-03 05:36:20.336821+00:00,32.0
2024-12-03 05:36:32.830277+00:00,32.0
2024-12-03 05:36:43.320476+00:00,31.0
2024-12-03 05:36:53.416653+00:00,29.0
2024-12-03 05:37:06.222616+00:00,30.0
2024-12-03 05:37:16.425146+00:00,35.0
2024-12-03 05:37:27.406338+00:00,18.0
2024-12-03 05:37:45.146420+00:00,38.0
2024-12-03 05:37:55.470058+00:00,22.0
2024-12-03 05:38:05.470152+00:00,35.0
2024-12-03 05:38:15.488936+00:00,35.0
2024-12-03 05:38:25.573985+00:00,37.0
2024-12-03 05:38:37.773315+00:00,35.0
2024-12-03 05:38:48.712472+00:00,27.0
2024-12-03 05:38:58.748901+00:00,36.0
2024-12-03 05:39:09.598409+00:00,31.0
2024-12-03 05:39:19.626367+00:00,35.0
2024-12-03 05:39:29.635513+00:00,35.0
2024-12-03 05:39:39.657032+00:00,35.0
2024-12-03 05:39:49.675491+00:00,35.0
2024-12-03 05:39:59.697589+00:00,34.0
2024-12-03 05:40:09.732032+00:00,37.0
2024-12-03 05:40:19.854947+00:00,29.0
2024-12-03 05:40:30.247773+00:00,38.0
2024-12-03 05:40:40.851362+00:00,36.0
2024-12-03 05:40:51.292660+00:00,35.0
2024-12-03 05:41:01.844978+00:00,25.0
2024-12-03 05:41:11.875996+00:00,36.0
2024-12-03 05:41:22.935786+00:00,37.0
2024-12-03 05:41:33.884210+00:00,34.0
2024-12-03 05:41:43.900696+00:00,36.0
2024-12-03 05:41:53.964378+00:00,39.0
2024-12-03 05:42:04.003800+00:00,39.0
2024-12-03 05:42:14.969376+00:00,37.0
2024-12-03 05:42:24.990177+00:00,35.0
2024-12-03 05:42:35.008362+00:00,28.0
2024-12-03 05:42:45.030255+00:00,39.0
2024-12-03 05:42:59.264218+00:00,40.0
2024-12-03 05:43:10.152369+00:00,38.0
2024-12-03 05:43:20.187623+00:00,36.0
2024-12-03 05:43:30.223876+00:00,38.0
2024-12-03 05:43:41.142487+00:00,41.0
2024-12-03 05:43:51.165036+00:00,40.0
2024-12-03 05:44:01.255697+00:00,42.0
2024-12-03 05:44:11.800780+00:00,39.0
2024-12-03 05:44:22.244111+00:00,34.0
2024-12-03 05:44:32.280717+00:00,42.0
2024-12-03 05:44:43.270122+00:00,41.0
2024-12-03 05:44:53.288905+00:00,16.0
2024-12-03 05:45:03.408693+00:00,39.0
2024-12-03 05:45:14.333681+00:00,32.0
2024-12-03 05:45:24.349724+00:00,42.0
2024-12-03 05:45:34.438579+00:00,42.0
2024-12-03 05:45:45.388461+00:00,34.0
2024-12-03 05:45:55.783912+00:00,32.0
2024-12-03 05:46:06.490092+00:00,43.0
2024-12-03 05:46:16.784541+00:00,40.0
2024-12-03 05:46:27.474790+00:00,38.0
2024-12-03 05:46:37.826105+00:00,29.0
2024-12-03 05:46:48.517800+00:00,43.0
2024-12-03 05:46:58.618644+00:00,44.0
2024-12-03 05:47:15.410249+00:00,43.0
2024-12-03 05:47:25.580814+00:00,45.0
2024-12-03 05:47:35.602150+00:00,42.0
2024-12-03 05:47:45.721206+00:00,43.0
2024-12-03 05:47:56.642721+00:00,43.0
2024-12-03 05:48:06.712749+00:00,43.0
2024-12-03 05:48:16.750888+00:00,42.0
2024-12-03 05:48:28.322649+00:00,43.0
2024-12-03 05:48:38.730513+00:00,43.0
2024-12-03 05:48:48.751093+00:00,45.0
2024-12-03 05:48:58.837391+00:00,43.0
2024-12-03 05:49:08.871352+00:00,43.0
2024-12-03 05:49:19.813077+00:00,34.0
2024-12-03 05:49:29.835074+00:00,45.0
2024-12-03 05:49:39.851490+00:00,42.0
2024-12-03 05:49:49.872204+00:00,45.0
2024-12-03 05:49:59.970053+00:00,45.0
2024-12-03 05:50:10.931630+00:00,31.0
2024-12-03 05:50:20.938095+00:00,38.0
2024-12-03 05:50:31.001933+00:00,44.0
2024-12-03 05:50:41.034152+00:00,44.0
2024-12-03 05:50:52.004779+00:00,43.0
2024-12-03 05:51:02.133723+00:00,41.0
2024-12-03 05:51:13.045937+00:00,48.0
2024-12-03 05:51:23.068676+00:00,46.0
2024-12-03 05:51:33.160241+00:00,45.0
2024-12-03 05:51:44.112942+00:00,42.0
2024-12-03 05:51:54.154398+00:00,34.0
2024-12-03 05:52:04.189283+00:00,46.0
2024-12-03 05:52:15.178041+00:00,48.0
2024-12-03 05:52:25.200234+00:00,45.0
2024-12-03 05:52:35.225279+00:00,35.0
2024-12-03 05:52:45.267734+00:00,39.0
2024-12-03 05:52:56.263792+00:00,48.0
2024-12-03 05:53:06.344910+00:00,47.0
2024-12-03 05:53:16.385969+00:00,46.0
2024-12-03 05:53:26.415678+00:00,48.0
2024-12-03 05:53:37.358107+00:00,48.0
2024-12-03 05:53:47.410597+00:00,48.0
2024-12-03 05:54:01.948882+00:00,48.0
2024-12-03 05:54:12.500129+00:00,48.0
2024-12-03 05:54:22.536044+00:00,47.0
2024-12-03 05:54:32.569659+00:00,42.0
2024-12-03 05:54:42.846188+00:00,48.0
2024-12-03 05:54:53.562886+00:00,48.0
2024-12-03 05:55:04.523021+00:00,45.0
2024-12-03 05:55:14.554731+00:00,37.0
2024-12-03 05:55:29.847779+00:00,42.0
2024-12-03 05:55:40.667319+00:00,48.0
2024-12-03 05:55:50.693927+00:00,37.0
2024-12-03 05:56:01.660252+00:00,48.0
2024-12-03 05:56:12.720294+00:00,48.0
2024-12-03 05:56:22.843272+00:00,42.0
